latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.72294,114.0808,307.76,1.26,1.11,2022-02-25,0520,A,63,6.1NRT,295.95,6.29,D
37.45803,117.91852,322.29,1,1,2022-02-25,0520,A,81,6.1NRT,291.15,18.09,D
37.20016,116.07667,303.62,1.05,1.02,2022-02-25,0520,A,37,6.1NRT,289.08,3.11,D
37.27607,116.02677,310.58,1.05,1.02,2022-02-25,0520,A,53,6.1NRT,291.58,7.33,D
37.28513,116.02448,318.78,1.05,1.02,2022-02-25,0520,A,77,6.1NRT,291.56,14.81,D
37.40878,116.52567,304.55,1.02,1.01,2022-02-25,0520,A,51,6.1NRT,291.01,3.78,D
37.55669,116.3465,308.1,1.03,1.01,2022-02-25,0520,A,62,6.1NRT,290.73,6.45,D
37.5549,116.33504,305.49,1.03,1.01,2022-02-25,0520,A,54,6.1NRT,290.73,4.87,D
37.8363,118.05178,309.64,1,1,2022-02-25,0520,A,68,6.1NRT,290.95,7.16,D
37.83473,118.0405,312.19,1,1,2022-02-25,0520,A,72,6.1NRT,292.26,9.3,D
37.53914,115.75899,333.42,1.06,1.03,2022-02-25,0520,A,88,6.1NRT,292.81,32.85,D
37.53725,115.74718,316.52,1.06,1.03,2022-02-25,0520,A,75,6.1NRT,291.98,12.48,D
37.55675,115.76016,308.41,1.06,1.03,2022-02-25,0520,A,63,6.1NRT,291.32,6.35,D
37.55484,115.74837,306.27,1.06,1.03,2022-02-25,0520,A,57,6.1NRT,291.42,4.74,D
37.51145,115.42403,306.36,1.09,1.04,2022-02-25,0520,A,59,6.1NRT,290.89,5.12,D
37.90759,117.57616,309.2,1,1,2022-02-25,0520,A,59,6.1NRT,289.98,7.45,D
37.18647,111.90388,308.1,1.61,1.25,2022-02-25,0520,A,66,6.1NRT,293.74,10.6,D
36.58537,108.97644,303.95,2.51,1.52,2022-02-25,0520,A,58,6.1NRT,287.25,25.65,D
36.59241,108.96738,301.71,2.51,1.52,2022-02-25,0520,A,49,6.1NRT,286.67,19.77,D
38.18494,117.009,307.63,1,1,2022-02-25,0522,A,62,6.1NRT,289.72,6.48,D
38.16988,116.90733,304.3,1,1,2022-02-25,0522,A,51,6.1NRT,290.98,3.97,D
38.12699,116.08264,304.14,1.03,1.02,2022-02-25,0522,A,49,6.1NRT,291.36,3.62,D
38.26683,116.81282,303.69,1.01,1,2022-02-25,0522,A,46,6.1NRT,288.68,4.15,D
38.3253,116.83378,306.12,1.01,1,2022-02-25,0522,A,43,6.1NRT,289.41,4.56,D
37.5694,112.25545,305.87,1.51,1.21,2022-02-25,0522,A,62,6.1NRT,291.19,8.12,D
37.57955,112.17679,303.01,1.52,1.22,2022-02-25,0522,A,43,6.1NRT,291.05,6.68,D
38.32141,115.90515,306.5,1.04,1.02,2022-02-25,0522,A,59,6.1NRT,291.33,4.47,D
38.46526,116.29623,305.41,1.02,1.01,2022-02-25,0522,A,57,6.1NRT,291.78,4.78,D
38.5867,116.91682,304.01,1,1,2022-02-25,0522,A,55,6.1NRT,290.45,3.92,D
38.60949,116.94653,305,1,1,2022-02-25,0522,A,58,6.1NRT,289.31,4.61,D
38.65157,117.17114,302.16,1,1,2022-02-25,0522,A,47,6.1NRT,288.24,3.16,D
37.51812,109.92638,302.39,2.07,1.4,2022-02-25,0522,A,52,6.1NRT,290.05,11.18,D
38.6739,116.08709,302.54,1.02,1.01,2022-02-25,0522,A,36,6.1NRT,286.75,3.85,D
37.90469,111.03584,302.76,1.74,1.29,2022-02-25,0522,A,54,6.1NRT,286.32,10.04,D
38.82887,115.12704,302.83,1.07,1.03,2022-02-25,0522,A,24,6.1NRT,288.31,2.52,D
39.94272,123.80081,306,1.82,1.32,2022-02-25,0522,A,63,6.1NRT,284.05,17.36,D
38.2591,111.58984,303.48,1.59,1.24,2022-02-25,0522,A,45,6.1NRT,288.38,7.57,D
39.4295,118.45875,311.67,1.03,1.02,2022-02-25,0522,A,72,6.1NRT,289.25,9.5,D
38.31736,111.58324,301.25,1.58,1.24,2022-02-25,0522,A,26,6.1NRT,283.84,6.2,D
39.29603,116.77663,307.17,1,1,2022-02-25,0522,A,65,6.1NRT,288.57,6,D
39.42202,116.75072,301.54,1,1,2022-02-25,0522,A,39,6.1NRT,288.04,3.31,D
39.50493,117.06918,303.59,1,1,2022-02-25,0522,A,40,6.1NRT,290.49,2.93,D
39.42162,116.25589,307.18,1.01,1,2022-02-25,0522,A,57,6.1NRT,290.09,5.85,D
39.42607,113.22241,304.07,1.24,1.11,2022-02-25,0522,A,58,6.1NRT,287.26,5.96,D
39.49891,113.28366,306.45,1.23,1.1,2022-02-25,0522,A,62,6.1NRT,288.26,6.11,D
39.50831,113.22153,306.8,1.24,1.11,2022-02-25,0522,A,64,6.1NRT,288.45,7.62,D
39.39172,112.41467,304.99,1.36,1.15,2022-02-25,0522,A,60,6.1NRT,289.53,8.16,D
41.21048,122.73429,303.47,1.64,1.26,2022-02-25,0522,A,56,6.1NRT,283.29,11.5,D
41.76167,122.81149,301.47,1.68,1.27,2022-02-25,0522,A,44,6.1NRT,285.46,8.11,D
41.796,122.80618,302.57,1.68,1.27,2022-02-25,0522,A,53,6.1NRT,284.55,9.16,D
40.81324,114.89259,300.93,1.05,1.02,2022-02-25,0522,A,43,6.1NRT,281.41,4.9,D
41.94171,124.0694,305.65,2,1.38,2022-02-25,0522,A,62,6.1NRT,282.02,21.43,D
39.93665,108.74427,309.7,2.12,1.41,2022-02-25,0522,A,69,6.1NRT,286.39,20.92,D
39.93141,108.72021,312.68,2.12,1.42,2022-02-25,0522,A,72,6.1NRT,286.88,28.13,D
39.93713,108.73699,316.1,2.12,1.41,2022-02-25,0522,A,76,6.1NRT,286.62,32.99,D
40.4429,110.66748,302.24,1.6,1.24,2022-02-25,0522,A,51,6.1NRT,284.7,8.75,D
40.44246,110.66281,304.25,1.6,1.24,2022-02-25,0522,A,58,6.1NRT,284.89,10.53,D
40.53632,110.72697,302.06,1.58,1.24,2022-02-25,0522,A,50,6.1NRT,287.23,7.31,D
40.55836,110.65414,301.18,1.59,1.24,2022-02-25,0522,A,45,6.1NRT,286.73,6.2,D
41.99042,119.12907,300.72,1.13,1.06,2022-02-25,0522,A,41,6.1NRT,283.08,3.94,D
40.56123,109.75639,301.24,1.78,1.31,2022-02-25,0522,A,46,6.1NRT,287.04,6.99,D
40.55694,109.73604,304.7,1.79,1.31,2022-02-25,0522,A,60,6.1NRT,287.92,11.55,D
43.25151,119.66888,305.27,1.22,1.1,2022-02-25,0522,A,53,6.1NRT,285.87,9.3,D
45.85804,122.26122,301.25,1.77,1.3,2022-02-25,0522,A,45,6.1NRT,282.05,10.67,D
50.77618,118.82552,315.68,1.39,1.17,2022-02-25,0525,A,72,6.1NRT,270.45,29.63,D
27.15961,56.0961,318.86,1,1,2022-02-25,0654,T,57,6.1NRT,304.14,5.91,D
27.15814,56.10606,319.23,1,1,2022-02-25,0654,T,59,6.1NRT,303.52,6.1,D
27.56401,52.55446,311.72,1.27,1.12,2022-02-25,0654,T,39,6.1NRT,296.16,7.66,D
27.01193,49.58027,320.68,1.94,1.36,2022-02-25,0654,T,69,6.1NRT,300.86,27.74,D
25.53482,53.14794,323.57,1.13,1.06,2022-02-25,0654,T,77,6.1NRT,292.87,24.83,D
43.16207,71.535,306.02,2.87,1.62,2022-02-25,0650,T,63,6.1NRT,288.6,26.11,D
41.83755,67.99174,303.06,1.98,1.37,2022-02-25,0650,T,39,6.1NRT,289.87,10.73,D
41.6151,67.96711,305.41,2,1.38,2022-02-25,0650,T,54,6.1NRT,291.32,12.71,D
41.60998,67.99014,304.16,2,1.38,2022-02-25,0650,T,48,6.1NRT,290.91,11.23,D
41.61977,67.98734,306.7,2,1.38,2022-02-25,0650,T,59,6.1NRT,290.51,15.47,D
41.35783,68.02448,308.09,2.04,1.39,2022-02-25,0650,T,54,6.1NRT,291.78,18.41,D
42.29722,59.33728,305.82,1.01,1.01,2022-02-25,0652,T,55,6.1NRT,291.01,5.58,D
41.89042,60.18227,310.78,1,1,2022-02-25,0652,T,66,6.1NRT,289.64,9.17,D
41.62132,60.86408,306.61,1.01,1.01,2022-02-25,0652,T,50,6.1NRT,291.96,4.49,D
41.89138,58.86876,304.76,1.02,1.01,2022-02-25,0652,T,38,6.1NRT,291.93,4.08,D
41.55011,60.84493,305.62,1.01,1.01,2022-02-25,0652,T,42,6.1NRT,291.41,5.63,D
41.64074,58.678,308.26,1.03,1.01,2022-02-25,0652,T,53,6.1NRT,293.51,5.56,D
41.12706,60.52267,310.87,1.01,1,2022-02-25,0652,T,52,6.1NRT,294.93,5.25,D
40.51727,63.36076,317.3,1.22,1.1,2022-02-25,0652,T,72,6.1NRT,296.49,14.45,D
39.16341,56.42929,309.53,1.13,1.06,2022-02-25,0652,T,59,6.1NRT,292.46,8.65,D
39.17133,56.28345,341.73,1.15,1.07,2022-02-25,0652,T,92,6.1NRT,291.93,55.14,D
38.40817,61.45388,310.1,1.1,1.05,2022-02-25,0652,T,31,6.1NRT,293.6,7.17,D
38.58945,57.26563,309.85,1.06,1.03,2022-02-25,0652,T,56,6.1NRT,293.1,7.49,D
38.56024,57.34559,309.44,1.05,1.02,2022-02-25,0652,T,55,6.1NRT,293.27,6.74,D
38.43142,57.4834,306.59,1.04,1.02,2022-02-25,0652,T,35,6.1NRT,294.01,4.29,D
38.42831,57.50695,306.31,1.04,1.02,2022-02-25,0652,T,21,6.1NRT,293.82,4.44,D
38.33414,57.73295,311.63,1.03,1.01,2022-02-25,0652,T,64,6.1NRT,291.99,8.73,D
38.32234,57.68264,314.95,1.03,1.01,2022-02-25,0652,T,70,6.1NRT,293.26,11.75,D
38.32078,57.69426,311.93,1.03,1.01,2022-02-25,0652,T,65,6.1NRT,292.75,9.32,D
38.12386,58.12473,306.35,1.01,1.01,2022-02-25,0652,T,55,6.1NRT,293.54,4.94,D
31.25023,48.97295,308.69,2.43,1.5,2022-02-25,0654,T,53,6.1NRT,292.76,15.42,D
31.24814,48.99836,307.44,2.42,1.5,2022-02-25,0654,T,43,6.1NRT,292.58,13.26,D
31.23465,48.99693,306.98,2.42,1.5,2022-02-25,0654,T,24,6.1NRT,292.49,13.02,D
31.24002,48.99165,319,2.42,1.5,2022-02-25,0654,T,79,6.1NRT,292.84,46.49,D
31.13022,49.32798,312.9,2.29,1.46,2022-02-25,0654,T,69,6.1NRT,290.15,33.3,D
30.60929,47.33305,312.6,3.09,1.67,2022-02-25,0654,T,55,6.1NRT,291.07,42.46,D
30.61065,47.32704,312.33,3.09,1.67,2022-02-25,0654,T,54,6.1NRT,290.82,45.08,D
28.59779,57.81086,313.26,1.05,1.02,2022-02-25,0654,T,45,6.1NRT,301.87,4.39,D
11.25456,103.10625,321.68,1.37,1.16,2022-02-25,0652,A,61,6.1NRT,276.76,28.77,D
11.63759,103.94761,341.95,1.59,1.24,2022-02-25,0652,A,91,6.1NRT,287.55,79.13,D
11.72022,103.4483,334.53,1.47,1.2,2022-02-25,0652,A,86,6.1NRT,298.18,49.49,D
12.21501,106.81622,318.91,2.69,1.57,2022-02-25,0652,A,56,6.1NRT,295.51,29.52,D
12.34471,106.7385,325.06,2.66,1.57,2022-02-25,0652,A,63,6.1NRT,296.82,49.68,D
12.34188,106.71435,326.46,2.65,1.56,2022-02-25,0652,A,74,6.1NRT,296.63,52.34,D
12.36996,106.71138,319.84,2.65,1.56,2022-02-25,0652,A,37,6.1NRT,296.1,27.16,D
12.33473,105.66189,312.03,2.19,1.44,2022-02-25,0652,A,31,6.1NRT,288.88,20.79,D
12.21709,103.13097,327.42,1.42,1.18,2022-02-25,0652,A,81,6.1NRT,296.64,28.68,D
12.19667,102.97756,319.95,1.39,1.17,2022-02-25,0652,A,72,6.1NRT,295.9,19.63,D
12.62796,106.23529,323.94,2.46,1.51,2022-02-25,0652,A,69,6.1NRT,288.04,36.9,D
12.32297,103.9412,322.53,1.62,1.25,2022-02-25,0652,A,69,6.1NRT,298.21,18.1,D
12.22288,103.13765,315.96,1.42,1.18,2022-02-25,0652,A,32,6.1NRT,295.27,9.9,D
12.22124,103.12469,326.19,1.42,1.18,2022-02-25,0652,A,79,6.1NRT,297.53,26.01,D
12.63472,106.22932,323.69,2.46,1.51,2022-02-25,0652,A,76,6.1NRT,287.93,39.17,D
12.38647,103.18858,317.96,1.44,1.19,2022-02-25,0652,A,38,6.1NRT,296.25,11.07,D
12.95119,107.14425,313.11,2.93,1.63,2022-02-25,0652,A,56,6.1NRT,285.01,20.92,D
12.78314,105.71893,318.37,2.25,1.45,2022-02-25,0652,A,37,6.1NRT,283.36,29.3,D
12.81969,105.69351,327.94,2.24,1.45,2022-02-25,0652,A,71,6.1NRT,285.12,61.42,D
12.83269,105.6918,327.54,2.24,1.45,2022-02-25,0652,A,77,6.1NRT,286.01,59.86,D
12.79769,105.41269,315.22,2.13,1.42,2022-02-25,0652,A,19,6.1NRT,280.37,22.57,D
12.84034,105.87451,320.52,2.32,1.47,2022-02-25,0652,A,39,6.1NRT,294.39,23.54,D
12.81853,105.68626,320.73,2.24,1.45,2022-02-25,0652,A,51,6.1NRT,283.94,38.21,D
12.83152,105.68456,327.55,2.24,1.45,2022-02-25,0652,A,71,6.1NRT,287.6,60.85,D
12.49198,102.83687,319.22,1.37,1.16,2022-02-25,0652,A,45,6.1NRT,298.38,12.54,D
13.08424,107.37123,316.87,3.06,1.66,2022-02-25,0652,A,64,6.1NRT,287.01,30.73,D
12.8896,105.51383,328.25,2.18,1.43,2022-02-25,0652,A,80,6.1NRT,294.52,56.82,D
12.95932,105.96862,321,2.37,1.49,2022-02-25,0652,A,43,6.1NRT,288.5,34.78,D
13.09734,107.3646,318.15,3.06,1.66,2022-02-25,0652,A,67,6.1NRT,287.18,33.39,D
12.954,105.96382,320.02,2.37,1.49,2022-02-25,0652,A,41,6.1NRT,290.17,34.72,D
12.81168,102.9425,322.84,1.4,1.17,2022-02-25,0652,A,74,6.1NRT,299.4,15.01,D
13.00428,103.26775,329.47,1.49,1.2,2022-02-25,0652,A,81,6.1NRT,301.6,26.83,D
13.56485,107.48706,310.15,3.18,1.69,2022-02-25,0652,A,44,6.1NRT,273.42,29.75,D
13.56375,107.47962,312.41,3.18,1.69,2022-02-25,0652,A,54,6.1NRT,273.75,37.48,D
12.52182,98.89123,319.24,1,1,2022-02-25,0652,A,77,6.1NRT,281.54,14.52,D
13.38734,104.68819,313.94,1.91,1.35,2022-02-25,0652,A,12,6.1NRT,288.64,13.3,D
13.655,105.8102,323.88,2.36,1.48,2022-02-25,0652,A,55,6.1NRT,295.26,27.89,D
13.50441,104.45087,321.95,1.85,1.33,2022-02-25,0652,A,48,6.1NRT,293.9,24.54,D
13.34073,103.0338,328.76,1.45,1.19,2022-02-25,0652,A,78,6.1NRT,303.21,17.97,D
13.70028,105.3368,326.42,2.17,1.43,2022-02-25,0652,A,60,6.1NRT,299.29,33.91,D
13.70049,105.32944,326.21,2.17,1.43,2022-02-25,0652,A,58,6.1NRT,299.74,32.76,D
13.76302,105.52672,320.03,2.25,1.45,2022-02-25,0652,A,43,6.1NRT,295.51,21.49,D
13.65545,104.63412,328.71,1.91,1.35,2022-02-25,0652,A,78,6.1NRT,297.79,39.9,D
13.65329,104.61648,336.69,1.91,1.35,2022-02-25,0652,A,86,6.1NRT,296.72,66.78,D
13.98877,107.09016,316.37,3,1.65,2022-02-25,0652,A,54,6.1NRT,284.39,57.27,D
13.64899,104.28947,321.65,1.8,1.32,2022-02-25,0652,A,27,6.1NRT,293.69,18.27,D
13.4688,102.81048,334.16,1.4,1.17,2022-02-25,0652,A,83,6.1NRT,303.85,28.35,D
13.46279,102.80562,326.32,1.4,1.17,2022-02-25,0652,A,75,6.1NRT,303.98,12.09,D
13.65679,104.29972,323.09,1.81,1.32,2022-02-25,0652,A,42,6.1NRT,294.2,23.28,D
13.9878,107.08526,314.17,3,1.65,2022-02-25,0652,A,40,6.1NRT,284.49,46.99,D
13.74645,104.4416,322.82,1.86,1.33,2022-02-25,0652,A,69,6.1NRT,297.08,15.05,D
13.77569,104.57801,325.05,1.9,1.35,2022-02-25,0652,A,69,6.1NRT,298.19,23.11,D
13.7735,104.56055,325.55,1.9,1.35,2022-02-25,0652,A,74,6.1NRT,297.75,25.58,D
13.6847,103.85839,332.57,1.68,1.27,2022-02-25,0652,A,82,6.1NRT,298.98,43.43,D
13.75276,104.43372,322.89,1.86,1.33,2022-02-25,0652,A,63,6.1NRT,297.88,15.61,D
13.68347,103.85172,326.83,1.68,1.27,2022-02-25,0652,A,74,6.1NRT,299.24,27.97,D
13.78104,104.57015,330.6,1.9,1.35,2022-02-25,0652,A,81,6.1NRT,297.69,40.51,D
13.84386,104.89075,327.76,2.02,1.38,2022-02-25,0652,A,78,6.1NRT,295.81,48.67,D
13.84577,104.59766,324.32,1.91,1.35,2022-02-25,0652,A,73,6.1NRT,298.55,20.53,D
14.06577,105.45128,319.34,2.24,1.45,2022-02-25,0652,A,57,6.1NRT,294.95,20.84,D
14.06327,105.43071,320.18,2.23,1.45,2022-02-25,0652,A,54,6.1NRT,296.97,22.69,D
14.03704,105.11071,317.57,2.11,1.41,2022-02-25,0652,A,48,6.1NRT,290.67,22.3,D
13.97481,104.6116,323.06,1.93,1.36,2022-02-25,0652,A,51,6.1NRT,298.7,20.77,D
13.97258,104.59388,330.09,1.92,1.35,2022-02-25,0652,A,77,6.1NRT,298.36,42.36,D
14.06454,105.44387,324.95,2.24,1.45,2022-02-25,0652,A,75,6.1NRT,295.63,39.69,D
14.03832,105.10312,319.76,2.11,1.41,2022-02-25,0652,A,64,6.1NRT,290.87,28.72,D
13.97967,104.60376,328.8,1.93,1.36,2022-02-25,0652,A,80,6.1NRT,298.81,40.79,D
13.97756,104.58603,323.36,1.92,1.35,2022-02-25,0652,A,11,6.1NRT,297.9,26.09,D
13.96201,104.15722,326.19,1.78,1.31,2022-02-25,0652,A,65,6.1NRT,300.37,19.56,D
14.0971,104.72903,323.23,1.98,1.37,2022-02-25,0652,A,73,6.1NRT,297.71,18.36,D
14.12082,104.61648,325.55,1.94,1.36,2022-02-25,0652,A,68,6.1NRT,297.89,26.96,D
14.11996,104.50912,328.44,1.9,1.35,2022-02-25,0652,A,79,6.1NRT,300.23,32.08,D
14.13259,104.15622,324.37,1.79,1.31,2022-02-25,0652,A,74,6.1NRT,298.85,20.22,D
14.04676,103.46043,324.15,1.59,1.24,2022-02-25,0652,A,72,6.1NRT,300.39,17.48,D
14.16171,104.10259,324.59,1.78,1.31,2022-02-25,0652,A,74,6.1NRT,298.71,17.25,D
14.1353,103.79971,325.31,1.68,1.28,2022-02-25,0652,A,49,6.1NRT,298.91,28.92,D
14.13411,103.80995,327.82,1.69,1.28,2022-02-25,0652,A,63,6.1NRT,296.5,33.32,D
14.28682,104.89915,323.03,2.05,1.39,2022-02-25,0652,A,44,6.1NRT,299.5,21.34,D
14.29931,104.89754,326,2.05,1.39,2022-02-25,0652,A,76,6.1NRT,299.37,27.76,D
14.3188,104.74396,328.02,2,1.38,2022-02-25,0652,A,71,6.1NRT,297.94,33.26,D
14.30121,104.59912,326.43,1.95,1.36,2022-02-25,0652,A,74,6.1NRT,300.49,25.36,D
14.18545,103.66281,323,1.65,1.26,2022-02-25,0652,A,38,6.1NRT,299.14,15.18,D
14.3506,103.70604,328.28,1.67,1.27,2022-02-25,0652,A,81,6.1NRT,296.54,38.01,D
14.7972,107.16901,315.1,3.13,1.68,2022-02-25,0652,A,61,6.1NRT,284.61,47.78,D
14.81224,107.16721,331.45,3.13,1.68,2022-02-25,0652,A,84,6.1NRT,286.3,135.12,D
14.80906,107.13902,330.65,3.11,1.67,2022-02-25,0652,A,83,6.1NRT,287.64,129.08,D
14.69745,106.16991,352.44,2.61,1.55,2022-02-25,0652,A,96,6.1NRT,293.76,239.26,D
14.088,101.34821,324.75,1.17,1.08,2022-02-25,0652,A,72,6.1NRT,305.61,11.78,D
14.79673,107.16162,316.41,3.13,1.68,2022-02-25,0652,A,39,6.1NRT,285.93,49.83,D
14.68996,106.16319,333.61,2.61,1.55,2022-02-25,0652,A,84,6.1NRT,291.09,104.02,D
14.81176,107.15972,334.71,3.13,1.68,2022-02-25,0652,A,86,6.1NRT,287.25,160.06,D
14.80877,107.13152,323.39,3.11,1.67,2022-02-25,0652,A,65,6.1NRT,287.45,83.83,D
14.70388,106.16167,327.93,2.61,1.55,2022-02-25,0652,A,63,6.1NRT,293.17,70.42,D
14.81875,106.42163,317.6,2.74,1.58,2022-02-25,0652,A,29,6.1NRT,295.35,33.84,D
13.78186,98.24946,318.54,1.01,1,2022-02-25,0654,A,0,6.1NRT,302.84,7.21,D
14.80618,106.02373,325.84,2.55,1.54,2022-02-25,0654,A,78,6.1NRT,296.23,52.23,D
14.80359,106.00077,318.41,2.54,1.53,2022-02-25,0654,A,66,6.1NRT,296.52,22.58,D
14.87801,106.40834,320.2,2.74,1.58,2022-02-25,0654,A,58,6.1NRT,294.8,40.08,D
14.86385,106.28366,316.98,2.68,1.57,2022-02-25,0654,A,58,6.1NRT,292.37,34.09,D
14.86106,106.25919,316.8,2.66,1.57,2022-02-25,0654,A,53,6.1NRT,292.96,32.78,D
14.0028,99.20258,317.01,1,1,2022-02-25,0654,A,67,6.1NRT,297.63,6.3,D
14.23703,100.69402,315.53,1.1,1.04,2022-02-25,0654,A,63,6.1NRT,273.41,15.26,D
14.11092,99.25574,327.97,1.01,1,2022-02-25,0654,A,78,6.1NRT,300.99,16.36,D
14.10961,99.24653,327.66,1.01,1,2022-02-25,0654,A,75,6.1NRT,304.72,15.31,D
15.04734,106.05377,318.82,2.58,1.54,2022-02-25,0654,A,51,6.1NRT,294.8,38.62,D
14.17756,99.20111,329.16,1,1,2022-02-25,0654,A,81,6.1NRT,298.55,18.85,D
14.17626,99.19188,322.73,1,1,2022-02-25,0654,A,69,6.1NRT,298.23,12.1,D
15.04285,106.07085,314.87,2.6,1.55,2022-02-25,0654,A,15,6.1NRT,296.02,28.05,D
15.04028,106.04718,317.63,2.58,1.54,2022-02-25,0654,A,43,6.1NRT,295.6,34.01,D
14.23812,99.37092,328.84,1.01,1,2022-02-25,0654,A,81,6.1NRT,298.91,20.25,D
14.23682,99.36166,319.91,1.01,1,2022-02-25,0654,A,71,6.1NRT,299.07,9.82,D
14.1944,98.87067,313.48,1,1,2022-02-25,0654,A,54,6.1NRT,289.21,7.81,D
14.19308,98.8615,324.33,1,1,2022-02-25,0654,A,76,6.1NRT,291.13,17.73,D
14.53256,100.30244,321.97,1.07,1.03,2022-02-25,0654,A,46,6.1NRT,305.76,8.98,D
14.60641,100.03835,328.96,1.05,1.02,2022-02-25,0654,A,80,6.1NRT,305.12,18.39,D
15.35412,105.80351,341.91,2.5,1.52,2022-02-25,0654,A,80,6.1NRT,300.09,135.45,D
15.44845,106.61184,323.54,2.9,1.62,2022-02-25,0654,A,55,6.1NRT,295.28,67.04,D
15.06378,102.90324,322.6,1.5,1.21,2022-02-25,0654,A,67,6.1NRT,302.15,15.38,D
15.48902,106.44275,319.63,2.82,1.6,2022-02-25,0654,A,62,6.1NRT,298.03,39.93,D
15.59205,106.70687,329.73,2.96,1.64,2022-02-25,0654,A,66,6.1NRT,296.65,90.15,D
15.50624,106.30873,321.8,2.75,1.59,2022-02-25,0654,A,50,6.1NRT,299.96,28.28,D
15.59171,106.70217,326.01,2.96,1.64,2022-02-25,0654,A,58,6.1NRT,296.95,71.96,D
15.6328,106.66994,327.39,2.94,1.63,2022-02-25,0654,A,71,6.1NRT,299.67,81.75,D
14.63414,98.60426,320.34,1,1,2022-02-25,0654,A,58,6.1NRT,302.55,10.55,D
15.63467,106.66183,323.36,2.94,1.63,2022-02-25,0654,A,56,6.1NRT,299.59,60.74,D
14.59724,98.15178,316.46,1.01,1,2022-02-25,0654,A,66,6.1NRT,304.59,6.2,D
15.6729,106.60289,321.86,2.91,1.63,2022-02-25,0654,A,58,6.1NRT,296.09,43.61,D
15.30693,103.02977,342.55,1.54,1.22,2022-02-25,0654,A,90,6.1NRT,302.52,70.36,D
15.30514,103.01559,337.16,1.54,1.22,2022-02-25,0654,A,86,6.1NRT,303.01,52.87,D
15.31791,103.02837,326.4,1.54,1.22,2022-02-25,0654,A,74,6.1NRT,302.65,26.5,D
15.31859,103.02264,321.75,1.54,1.22,2022-02-25,0654,A,65,6.1NRT,302.78,16.2,D
14.91895,99.84018,321.37,1.04,1.02,2022-02-25,0654,A,69,6.1NRT,304.14,7.51,D
15.66386,105.33419,318.36,2.32,1.47,2022-02-25,0654,A,57,6.1NRT,299.45,23.3,D
15.55868,104.33444,322.32,1.94,1.36,2022-02-25,0654,A,67,6.1NRT,302.18,25.15,D
14.89951,99.23809,318.32,1.01,1,2022-02-25,0654,A,64,6.1NRT,300.83,9.32,D
15.45644,103.31667,322.6,1.62,1.25,2022-02-25,0654,A,67,6.1NRT,304.95,13.54,D
15.5633,104.32673,321.63,1.94,1.36,2022-02-25,0654,A,67,6.1NRT,302.49,21.42,D
14.99947,99.68547,333.42,1.03,1.01,2022-02-25,0654,A,84,6.1NRT,308.31,21.01,D
14.99816,99.67599,328.29,1.03,1.01,2022-02-25,0654,A,79,6.1NRT,307.98,13.53,D
15.65537,104.69133,323.42,2.07,1.4,2022-02-25,0654,A,70,6.1NRT,301.68,28.28,D
14.87345,98.66106,319.03,1,1,2022-02-25,0654,A,68,6.1NRT,304.99,7.54,D
14.96739,99.19274,317.74,1.01,1,2022-02-25,0654,A,46,6.1NRT,302.29,8.85,D
15.63008,103.96539,344.91,1.82,1.32,2022-02-25,0654,A,92,6.1NRT,307.32,92.13,D
15.63743,103.97604,328.89,1.83,1.32,2022-02-25,0654,A,79,6.1NRT,306.74,32.95,D
15.63546,103.95917,335.56,1.82,1.32,2022-02-25,0654,A,85,6.1NRT,307,54.37,D
15.2172,99.79639,323.12,1.04,1.02,2022-02-25,0654,A,72,6.1NRT,304.25,9.44,D
16.07716,106.44594,332.38,2.87,1.62,2022-02-25,0654,A,83,6.1NRT,293.67,132.43,D
16.07424,106.41962,321.82,2.86,1.61,2022-02-25,0654,A,70,6.1NRT,292.98,73.51,D
16.07795,106.44083,338.17,2.87,1.62,2022-02-25,0654,A,88,6.1NRT,293.76,171.98,D
15.43039,100.84091,325.73,1.14,1.07,2022-02-25,0654,A,60,6.1NRT,300.74,13.05,D
15.39729,100.59109,326.83,1.11,1.05,2022-02-25,0654,A,66,6.1NRT,309.05,9.88,D
15.57918,101.44269,320.2,1.23,1.1,2022-02-25,0654,A,57,6.1NRT,303.88,9.88,D
15.57761,101.43096,328.14,1.23,1.1,2022-02-25,0654,A,75,6.1NRT,303.28,20.75,D
15.58026,101.43546,331.2,1.23,1.1,2022-02-25,0654,A,79,6.1NRT,303.77,26.9,D
15.58377,101.23053,337.75,1.2,1.09,2022-02-25,0654,A,86,6.1NRT,310.45,30.31,D
16.37838,105.22047,314.19,2.33,1.48,2022-02-25,0654,A,21,6.1NRT,298.49,21.52,D
15.94556,101.26797,332.18,1.22,1.1,2022-02-25,0654,A,81,6.1NRT,311.55,26.32,D
16.32566,103.32693,321.5,1.68,1.27,2022-02-25,0654,A,71,6.1NRT,306.58,16.6,D
15.76437,98.91189,315.58,1.01,1,2022-02-25,0654,A,56,6.1NRT,304.45,7.79,D
15.7393,98.34306,319.94,1,1,2022-02-25,0654,A,68,6.1NRT,302.61,10.85,D
15.73797,98.33383,320.35,1,1,2022-02-25,0654,A,69,6.1NRT,303.38,11.11,D
16.11066,100.75355,329,1.15,1.07,2022-02-25,0654,A,78,6.1NRT,310.13,16.99,D
15.90418,99.24663,315.81,1.02,1.01,2022-02-25,0654,A,37,6.1NRT,302.96,7.32,D
